run,trialType,regSize,vaccEff,symptomRate,incubK,incubC,persistBloodK,persistBloodC,maxEnddate,maxCZSdate,testInterval,CZSTrim1,CZSTrim2,CZSTrim3,multiCZSrate,TTC,startPregRate,contraceptionRate,assumedRate,iter,contMean,contMedian,vaccMean,vaccMedian,power,meanDate,medianDate,ColFirst,ColPreI,CosFirst,CosPreI,EcuFirst,EcuPreI,MexFirst,MexPreI,PanFirst,PanPreI,PerFirst,PerPreI,startDate
runMax,CZStrial,2850,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.42,3,1.036,1,0.012,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,2850,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.844,12,1.636,1,0.972,10/6/2016,10/23/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,2850,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.072,12,1.468,1,0.956,5/2/2017,5/3/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,2900,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.424,3,1.056,1,0.012,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,2900,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,13.06,13,1.564,1,0.984,10/8/2016,10/30/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,2900,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.136,12,1.44,1,0.96,5/6/2017,5/14/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,2950,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.352,3,1.052,1,0.008,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,2950,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.988,12,1.472,1,0.996,9/28/2016,10/16/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,2950,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.268,12,1.484,1,0.972,4/24/2017,4/30/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3000,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.308,3,1.076,1,0.012,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3000,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,13.052,13,1.592,1,0.992,10/7/2016,10/23/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3000,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.184,12,1.548,1,0.944,4/30/2017,5/7/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3050,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.592,3.5,1.052,1,0.008,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3050,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.948,13,1.516,1,0.996,9/26/2016,10/16/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3050,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.368,12,1.464,1,0.988,4/23/2017,4/30/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3100,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.568,3,1.036,1,0.012,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3100,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.912,13,1.6,1,0.98,9/29/2016,10/23/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3100,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.432,12,1.564,1,0.964,4/17/2017,4/23/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3150,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.48,3,1.032,1,0.012,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3150,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,13.084,13,1.592,1,0.996,9/25/2016,10/16/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3150,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.376,12,1.52,1,0.98,4/12/2017,4/9/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3200,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.716,4,1.06,1,0.02,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3200,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.964,13,1.496,1,0.992,9/23/2016,10/16/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3200,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.452,12,1.468,1,0.984,4/17/2017,4/16/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3250,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.88,4,1.024,1,0.024,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3250,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.98,13,1.672,1,0.992,9/28/2016,10/16/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3250,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.228,12,1.484,1,0.972,4/15/2017,4/23/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3300,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.732,4,1.06,1,0.02,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3300,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,13.128,13,1.456,1,0.992,9/20/2016,10/9/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3300,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.312,12,1.508,1,0.98,4/10/2017,4/12/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3350,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.952,4,1.068,1,0.028,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3350,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,13.072,13,1.496,1,0.996,9/17/2016,10/5/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3350,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.532,12,1.552,1,0.98,4/10/2017,4/9/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3400,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.872,4,1.064,1,0.02,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3400,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.976,13,1.636,1,0.996,9/11/2016,9/18/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3400,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.5,12,1.46,1,0.976,4/1/2017,4/2/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3450,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.728,3.5,1.104,1,0.016,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3450,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.82,12,1.592,1,0.996,9/7/2016,9/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3450,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.416,12,1.524,1,0.984,4/12/2017,4/16/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3500,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.868,4,1.064,1,0.028,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3500,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.9,13,1.536,1,0.992,9/6/2016,9/18/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3500,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.396,12,1.516,1,0.98,3/24/2017,3/26/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3550,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.912,4,1.06,1,0.032,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3550,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.936,13,1.472,1,0.996,9/5/2016,9/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3550,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.592,12,1.5,1,0.996,4/2/2017,4/2/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3600,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.892,4,1.068,1,0.028,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3600,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.864,13,1.512,1,0.988,9/3/2016,9/4/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3600,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.496,12,1.504,1,0.976,3/26/2017,3/26/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3650,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,4.1,4,1.06,1,0.016,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3650,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,13.128,13,1.556,1,0.992,9/4/2016,9/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3650,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.656,12,1.6,1,0.976,3/22/2017,3/19/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3700,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,4.188,4,1.06,1,0.04,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3700,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.892,13,1.568,1,0.988,9/2/2016,9/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3700,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.488,12,1.656,1,0.968,3/19/2017,3/19/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3750,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,3.964,4,1.06,1,0.02,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3750,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.808,12,1.5,1,0.984,8/31/2016,8/24/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3750,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.624,12,1.58,1,0.976,3/21/2017,3/26/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3800,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,4.264,4,1.068,1,0.04,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3800,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,13.008,13,1.572,1,0.98,9/4/2016,9/18/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3800,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.528,12,1.464,1,0.984,3/8/2017,3/5/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3850,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,4.236,4,1.088,1,0.052,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3850,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.96,13,1.564,1,0.988,8/30/2016,8/28/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3850,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.572,12,1.504,1,0.988,3/18/2017,3/26/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3900,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,4.292,4,1.068,1,0.024,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3900,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.848,12,1.556,1,0.988,8/22/2016,8/21/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3900,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.612,12,1.48,1,0.98,3/10/2017,3/12/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,3950,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,4.4,4,1.096,1,0.076,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,3950,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.904,13,1.616,1,0.984,9/2/2016,9/4/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,3950,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.58,12,1.58,1,0.988,3/8/2017,3/5/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,4000,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,4.124,4,1.06,1,0.048,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4000,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,13,13,1.544,1,0.992,8/27/2016,9/4/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,4000,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.552,12,1.596,1,0.988,3/2/2017,2/26/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,4050,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,4.532,4,1.076,1,0.048,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4050,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.936,13,1.532,1,0.988,8/30/2016,9/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,4050,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.64,12,1.552,1,0.996,3/3/2017,3/5/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,4100,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,4.26,4,1.088,1,0.056,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4100,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.908,13,1.548,1,0.996,8/24/2016,8/31/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,4100,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.756,12,1.468,1,0.984,3/3/2017,3/5/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,4150,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,4.324,4,1.056,1,0.068,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4150,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,13.016,13,1.604,1,0.992,8/16/2016,8/14/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,symptomTrial,4150,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,12.616,12,1.512,1,0.992,2/27/2017,2/26/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,CZStrial,4200,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,4.516,4,1.072,1,0.052,2/25/2018,2/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
runMax,infTrial,4200,0.9,0.225,3.132,6.632,2.007,11.171,7/23/2017,2/25/2018,7,0.15,0.0227,0.0227,0.21,TRUE,0.2126546,0.73,5.00E-04,250,13.04,13,1.648,1,0.996,8/16/2016,8/14/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
